id,tipo,numero,anio,fecha,titulo,len_contenido,chars_texto,paginas,pdf_local,inicio
284,circular,64,2015,2015-07-13,Circular N° 64 del 13 de Julio del 2015,67949,67949,20,pdfs/circular/2015/circular_2015_0064.pdf,"1
 
SUBDIRECCIÓN JURÍDICA 
Departamento de Asesoría Jurídica 
 
 
DEPARTAMENTO EMISOR: 
 
DEPARTAMENTO DE ASESORÍA 
JURÍDICA 
 
 
 
CIRCULAR Nº 64.- 
 
SISTEMA DE PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 
 
13 de julio de 2015.- 
MATERIA: 
Instruye 
sobre 
modificaciones 
introducidas al Código Tribut"
402,circular,17,2016,2016-04-13,Circular N° 17 del 13 de Abril del 2016,65666,65666,24,pdfs/circular/2016/circular_2016_0017.pdf,"1 
DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 17 
 34.2016 ID 
 14.2016 SN 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 13 de abril de 2016 
MATERIA: Instruye sobre el régimen opcional y 
transitorio, vigente durante el año comercial 
2016 y/o hasta el 30 de abril de 2017, de p"
234,circular,22,2014,2014-04-08,Circular N° 22 del 08 de Abril del 2014,64917,64917,16,pdfs/circular/2014/circular_2014_0022.pdf,"11 
DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 22 
06-2012 SN (Circ) 
67-2012 ID 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 08 de abril de 2014 
MATERIA: 
Tratamiento 
tributario 
de 
las 
donaciones que se efectúen al Fondo Nacional 
de Reconstrucción conforme a la Ley 20.44"
385,circular,34,2016,2016-06-07,Circular N° 34 del 07 de Junio del 2016,64550,64550,14,pdfs/circular/2016/circular_2016_0034.pdf,"1 
 
DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 34.- 
 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
 
FECHA: 07 de junio de 2016.- 
07-2016 SN 
17- 2016 ID 
MATERIA: Modificaciones efectuadas por la 
Ley N° 20.899 a los artículos 41 F y 41 H de 
la Ley sobre Impuesto a la Renta; y al "
314,circular,34,2015,2015-05-15,Circular N° 34 del 15 de Mayo del 2015,61511,61511,14,pdfs/circular/2015/circular_2015_0034.pdf,"1 
DEPARTAMENTO EMISOR: 
 SUBDIRECCIÓN JURÍDICA 
 1875 
CIRCULAR Nº 34.- 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 15 de mayo de 2015.- 
MATERIA: IMPARTE INSTRUCCIONES ACERCA DE 
LAS MODIFICACIONES INTRODUCIDAS POR LAS 
LEYES 20.420 Y 20.780, AL INCISO PRIMERO DEL 
ARTÍCULO 11 Y POR LA LEY 2"
225,circular,31,2014,2014-05-19,Circular N° 31 del 19 de Mayo del 2014,56973,56973,17,pdfs/circular/2014/circular_2014_0031.pdf,"DEPARTAMENTO EMISOR: 
SUBDIRECCIÓN NORMATIVA, DEPTO. DE 
NORMAS INTERNACIONALES 
CIRCULAR N° 31.- 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 19 de mayo de 2014.- 
MATERIA: 
Regula 
obligación 
de 
inscribirse en el registro del Rol Único 
Tributario y de dar Aviso de Inicio de 
Actividades"
318,circular,30,2015,2015-05-08,Circular N° 30 del 08 de Mayo del 2015,52520,52520,14,pdfs/circular/2015/circular_2015_0030.pdf,"Dejada sin efecto
1 
DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 30 
05.2015 SN 
26.2015. ID 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 08 de mayo de 2015 
MATERIA: 
Instruye 
respecto 
de 
la 
incorporación del nuevo artículo 41 G a la 
Ley sobre Impuesto a la Renta, efectuad"
180,circular,6,2013,2013-01-28,Circular N° 6 del 28 de Enero del 2013,47990,47990,14,pdfs/circular/2013/circular_2013_0006.pdf,"DEPARTAMENTO EMISOR 
 IMPUESTOS DIRECTOS 
 1875 
 
CIRCULAR N° 06.- 
 10.2012 SN 
128-2012 ID 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
 
FECHA: 28 de enero de 2013.- 
MATERIA: Instruye sobre las modificaciones 
efectuadas por la Ley 20.630, a la Ley sobre 
Impuesto a la Renta, que rebaja las escal"
337,circular,11,2015,2015-01-30,Circular N° 11 del 30 de Enero del 2015,44691,44691,12,pdfs/circular/2015/circular_2015_0011.pdf,"1 
DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 11.- 
01.2015 SN 
05.2015 ID 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 30 de enero de 2015.- 
MATERIA: Instruye sobre las modificaciones 
efectuadas por la Ley N° 20.780 al beneficio 
tributario contenido en el artículo 57 bis de"
364,circular,55,2016,2016-08-19,Circular N° 55 del 19 de Agosto del 2016,42199,42199,12,pdfs/circular/2016/circular_2016_0055.pdf,"DEPARTAMENTO EMISOR 
 IMPUESTOS DIRECTOS 
 
CIRCULAR N° 55.- 
 
02-2016 SN 
10-2016ID 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA 
19 de agosto de 2016 
 
MATERIA: Refunde y actualiza instrucciones 
sobre la aplicación del crédito tributario 
establecido 
a 
favor 
de 
las 
empresas 
constru"
204,circular,52,2014,2014-10-10,Circular N° 52 del 10 de Octubre del 2014,41175,41175,12,pdfs/circular/2014/circular_2014_0052.pdf,"DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
 
CIRCULAR N° 52 
09-2014 SN 
108-2014 ID 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
 
FECHA: 10 de octubre de 2014 
 
MATERIA: Instruye sobre las modificaciones de 
la tasa del Impuesto de Primera Categoría, la 
gradualidad en que éstas entran en vige"
291,circular,57,2015,2015-06-26,Circular N° 57 del 26 de Junio del 2015,40462,40462,8,pdfs/circular/2015/circular_2015_0057.pdf,"1 
DEPARTAMENTO EMISOR: 
DEPARTAMENTO DE ASESORÍA JURÍDICA 
CIRCULAR Nº 57.- 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 26 de junio de 2015.- 
MATERIA: Facultad del Servicio para examinar las hojas 
sueltas y sistemas tecnológicos que sirvan de soporte a la 
contabilidad y registros auxiliare"
