id,tipo,numero,anio,fecha,titulo,len_contenido,chars_texto,paginas,pdf_local,inicio
942,circular,33,2025,2025-04-17,Circular N° 33 del 17 de Abril del 2025,60342,60342,14,pdfs/circular/2025/circular_2025_0033.pdf,"DEPARTAMENTO EMISOR: 
Departamento de Asesoría Jurídica 
Subdirección Jurídica 
CIRCULAR N°33 
GE00307631 
SISTEMAS DE PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 17 DE ABRIL DE 2025 
MATERIA: Imparte instrucciones sobre las 
modificaciones introducidas por la Ley N° 
21.713 a los números 4, 6, 9, 10, 12"
1002,resolucion,27,2025,2025-03-04,SUBDIRECCIÓN DE AVALUACIONES,56962,56962,12,pdfs/resolucion/2025/resolucion_2025_0027.pdf,"SUBDIRECCIÓN DE AVALUACIONES 
GE00313837 
 
COMPLEMENTA Y RECTIFICA EN EL MODO 
QUE INDICA LISTADO ANEXO DE LA 
RESOLUCIÓN EXENTA N°07 DE 2025. 
 
SANTIAGO, 04 DE MARZO DE 2025 
 
RESOLUCIÓN EX. SII N° 27 
 
VISTOS: 
 
Lo dispuesto en el artículo 42 de la Ley Orgánica 
del Servicio de Impuestos Inte"
943,circular,32,2025,2025-04-17,Circular N° 32 del 17 de Abril del 2025,55910,55910,13,pdfs/circular/2025/circular_2025_0032.pdf,"DEPARTAMENTO EMISOR: 
Subdirección Jurídica 
Departamento de Asesoría Jurídica 
CIRCULAR Nº32.- 
GE00310456 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 17 DE ABRIL DE 2025 
MATERIA: Refunde e imparte instrucciones en 
materia de término de giro, incorporando las 
modificaciones introducidas"
1136,resolucion,161,2025,2025-11-13,SUBDIRECCIÓN DE ASISTENCIA,55032,55032,39,pdfs/resolucion/2025/resolucion_2025_0161.pdf,"1 
 
 
 
SUBDIRECCIÓN DE ASISTENCIA 
AL CONTRIBUYENTE 
GE00342210 
 
 
MATERIA: Aprueba Addendum al Convenio de 
Intercambio de Información y Colaboración entre el 
Servicio Nacional de Aduanas y el Servicio de Impuestos 
Internos. 
SANTIAGO, 13 DE NOVIEMBRE DE 2025 
RESOLUCIÓN EX. SII N°161.- 
VIST"
911,circular,64,2025,2025-11-28,Circular N° 64 del 28 de Noviembre del 2025,51734,51734,12,pdfs/circular/2025/circular_2025_0064.pdf,"DEPARTAMENTO EMISOR 
Subdirección Normativa 
Impuestos Indirectos 
CIRCULAR N°64.- 
329125.2025 GE 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS FECHA:28 DE NOVIEMBRE DE 2025. 
MATERIA Imparte instrucciones sobre nuevo régimen 
tributario especial para comerciantes de ferias libres 
introducido en la Le"
969,circular,7,2025,2025-01-16,Circular N° 7 del 16 de Enero del 2025,50432,50432,13,pdfs/circular/2025/circular_2025_0007.pdf,"DEPARTAMENTO EMISOR 
Subdirección Jurídica 
Departamento de Asesoría Jurídica 
CIRCULAR N°07.- 
GE00304043 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 16 DE ENERO DE 2025 
MATERIA: Imparte instrucciones sobre los artículos 
62 y 62 bis del Código Tributario, modificados por la 
Ley Nº 21.71"
937,circular,38,2025,2025-04-30,Circular N° 38 del 30 de Abril del 2025,49237,49237,11,pdfs/circular/2025/circular_2025_0038.pdf,"DEPARTAMENTO EMISOR 
Subdirección de Asistencia al Contribuyente 
Departamento de Ciclo de Vida Subdirección 
Jurídica 
Departamento de Asesoría Jurídica 
CIRCULAR N°38.- 
GE 320525 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS FECHA: 30 DE ABRIL DE 2025. 
MATERIA: Imparte instrucciones sobre la obtenci"
964,circular,12,2025,2025-01-30,Circular N° 12 del 30 de Enero del 2025,47467,47467,12,pdfs/circular/2025/circular_2025_0012.pdf,"DEPARTAMENTO EMISOR 
Subdirección Normativa 
Impuestos Indirectos 
CIRCULAR N°12.- 
300079.2024GE 
SISTEMA DE PUBLICACIONES ADMINISTRATIVASFECHA: 30 DE ENERO DE 2025 
MATERIA 
Imparte 
instrucciones 
sobre 
modificaciones incorporadas por la Ley N° 21.713 a 
diversos artículos de la Ley sobre Impues"
1111,resolucion,136,2025,2025-10-08,SUBDIRECCIÓN DE TECNOLOGÍAS,45824,45824,13,pdfs/resolucion/2025/resolucion_2025_0136.pdf,"1 
SUBDIRECCIÓN DE TECNOLOGÍAS 
DE LA INFORMACIÓN 
GE00343305 
MATERIA: REORGANIZA LAS UNIDADES QUE 
CONFORMAN 
EL 
DEPARTAMENTO 
SUBDIRECCIÓN DE TECNOLOGÍAS DE LA 
INFORMACIÓN Y ESTABLECE SUS ÁMBITOS 
DE 
COMPETENCIA. 
DEJA 
SIN 
EFECTO 
RESOLUCIÓN EX. N° 136, DE 2023. 
SANTIAGO, 08 DE OCTUBRE DE 2"
1031,resolucion,56,2025,2025-04-30,SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE,45221,45221,19,pdfs/resolucion/2025/resolucion_2025_0056.pdf,"1 
 
 
 
SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE 
GE00231813 
 
 
MATERIA: Aprueba Convenio de Intercambio de 
Información y Colaboración entre el Servicio de 
Registro Civil e Identificación y el Servicio de 
Impuestos Internos. 
SANTIAGO, 30 DE ABRIL DE 2025. 
RESOLUCIÓN EX. SII N°56.- 
 
VIST"
970,circular,6,2025,2025-01-16,Circular N° 6 del 16 de Enero del 2025,41762,41762,10,pdfs/circular/2025/circular_2025_0006.pdf,"DEPARTAMENTO EMISOR: 
Subdirección Jurídica 
Departamento de Asesoría Jurídica 
CIRCULAR Nº06.- 
GE00304048 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 16 DE ENERO DE 2025 
MATERIA: 
Imparte 
instrucciones 
sobre 
las 
modificaciones introducidas al Código Tributario 
por la Ley N° 21.713 e"
953,circular,23,2025,2025-03-27,Circular N° 23 del 27 de Marzo del 2025,41714,41714,10,pdfs/circular/2025/circular_2025_0023.pdf,"DEPARTAMENTO EMISOR 
Subdirección Jurídica 
Departamento de Asesoría Jurídica 
CIRCULAR N°23.- 
GE00308534 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 27 DE MARZO DE 2025 
MATERIA Imparte instrucciones sobre el nuevo texto 
del artículo 64 del Código Tributario, reemplazado por 
la Ley N° 21.7"
1021,resolucion,46,2025,2025-04-10,SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE,40214,40214,21,pdfs/resolucion/2025/resolucion_2025_0046.pdf,"1 
 
 
 
SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE 
GE00315466 
 
 
MATERIA: Aprueba Convenio de Intercambio de 
Información y Colaboración entre la Superintendencia 
de Educación y el Servicio de Impuestos Internos. 
SANTIAGO, 10 DE ABRIL DE 2025. 
RESOLUCIÓN EX. SII N°46.- 
 
VISTOS: Lo dispuest"
1068,resolucion,93,2025,2025-07-30,SUBDIRECCIÓN DE FISCALIZACIÓN,40022,40022,8,pdfs/resolucion/2025/resolucion_2025_0093.pdf,"SUBDIRECCIÓN DE FISCALIZACIÓN 
DEPARTAMENTO DE DISEÑO DE 
PROCEDIMIENTOS 
GE 333016 
REGULA LA DECLARACIÓN Y PAGO DEL IVA POR 
PARTE 
DE 
VENDEDORES 
REMOTOS 
Y 
OPERADORES DE PLATAFORMAS DIGITALES DE 
INTERMEDIACIÓN CONFORME AL RÉGIMEN DE 
TRIBUTACIÓN SIMPLIFICADA DEL PÁRRAFO 7° 
BIS DE LA LEY SOBR"
1112,resolucion,137,2025,2025-10-08,SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE,35727,35727,20,pdfs/resolucion/2025/resolucion_2025_0137.pdf,"1 
 
 
 
SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE 
GE00344029 
 
 
MATERIA: Aprueba Convenio de Intercambio de 
Información y Colaboración entre la Superintendencia 
de Educación Superior y el Servicio de Impuestos 
Internos. 
SANTIAGO, 08 DE OCTUBRE DE 2025 
RESOLUCIÓN EXENTA SII N°137.- 
VISTOS"
910,circular,65,2025,2025-12-03,Circular N° 65 del 03 de Diciembre del 2025,34495,34495,8,pdfs/circular/2025/circular_2025_0065.pdf,"DEPARTAMENTO EMISOR 
Subdirección Normativa 
Departamento de Normas Internacionales 
CIRCULAR N°65.- 
332912.2025 GE 
334817.2025 GE 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 03 DE DICIEMBRE DE 2025 
MATERIA Imparte instrucciones aplicación de la 
cláusula de la nación más favorecida al Conv"
1015,resolucion,40,2025,2025-03-27,SUBDIRECCIÓN DE ASISTENCIA AL,34126,34126,17,pdfs/resolucion/2025/resolucion_2025_0040.pdf,"1 
 
 
 
SUBDIRECCIÓN DE ASISTENCIA AL 
CONTIBUYENTE 
GE00313626 
 
 
MATERIA: Aprueba Convenio de Intercambio de 
Información y Colaboración entre la Comisión para el 
Mercado Financiero y el Servicio de Impuestos Internos. 
SANTIAGO, 27 DE MARZO DE 2025 
RESOLUCIÓN EX. SII N°40.- 
VISTOS: Lo dispu"
1150,resolucion,175,2025,2025-12-04,SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE,33514,33514,16,pdfs/resolucion/2025/resolucion_2025_0175.pdf,"1 
 
 
 
SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE 
GE00350550 
 
 
MATERIA: Aprueba Convenio de Intercambio de 
Información y Colaboración entre la Policía de 
Investigaciones y el Servicio de Impuestos Internos. 
SANTIAGO, 04 DE DICIEMBRE DE 2025 
RESOLUCIÓN EX. SII N°175.- 
 
VISTOS: Lo dispues"
974,circular,2,2025,2025-01-02,Circular N° 2 del 02 de Enero del 2025,31273,31273,8,pdfs/circular/2025/circular_2025_0002.pdf,"DEPARTAMENTO EMISOR: 
Departamento de Asesoría Jurídica 
Subdirección Jurídica 
CIRCULAR Nº02.- 
GE00302908 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 02 DE ENERO DE 2025. 
MATERIA: Imparte instrucciones sobre la información 
que las entidades financieras deben reportar conforme 
al nuevo "
1062,resolucion,87,2025,2025-07-17,MATERIA: REORGANIZA LAS UNIDADES QUE,31201,31201,9,pdfs/resolucion/2025/resolucion_2025_0087.pdf,"MATERIA: REORGANIZA LAS UNIDADES QUE 
CONFORMAN 
EL 
DEPARTAMENTO 
SUBDIRECCIÓN 
JURÍDICA 
Y 
ESTABLECE 
ÁMBITOS DE COMPETENCIA DE LAS UNIDADES 
QUE 
LO 
CONFORMAN. 
DEJA 
SIN 
EFECTO 
RESOLUCIÓN EX. SII N°46 DE 2024 y MODIFICA 
RESOLUCIONES 
EX. 
SII 
N°128 
DE 
2024 
y 
RESOLUCIÓN EX. SII N°7590, "
1124,resolucion,149,2025,2025-10-23,SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE,29624,29624,12,pdfs/resolucion/2025/resolucion_2025_0149.pdf,"1 
 
 
 
SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE 
GE00323949 
 
MATERIA: Aprueba Convenio de Intercambio de 
Información y Colaboración entre la Superintendencia 
de Medio Ambiente y el Servicio de Impuestos Internos. 
SANTIAGO, 23 DE OCTUBRE DE 2025 
RESOLUCIÓN EX. SII N°149.- 
VISTOS: Lo dispu"
939,circular,36,2025,2025-04-30,Circular N° 36 del 30 de Abril del 2025,29084,29084,7,pdfs/circular/2025/circular_2025_0036.pdf,"DEPARTAMENTO EMISOR 
Subdirección Jurídica 
Asesoría Jurídica 
CIRCULAR N°36 
00317726.2025 GE 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS FECHA: 30 DE ABRIL DE 2025 
MATERIA Imparte instrucciones sobre las normas 
incorporadas por la Ley N° 21.713 en el Código 
Tributario en materia de cooperación ef"
949,circular,26,2025,2025-04-03,Circular N° 26 del 03 de Abril del 2025,28961,28961,7,pdfs/circular/2025/circular_2025_0026.pdf,"DEPARTAMENTO EMISOR: 
Subdirección Jurídica 
Departamento de Asesoría Jurídica 
CIRCULAR Nº26.- 
GE00274893 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 03 DE ABRIL DE 2025 
MATERIA: 
Imparte 
instrucciones 
sobre 
las 
modificaciones introducidas por la Ley N° 21.641 al 
artículo 66 del Cód"
938,circular,37,2025,2025-04-30,Circular N° 37 del 30 de Abril del 2025,28756,28756,7,pdfs/circular/2025/circular_2025_0037.pdf,"DEPARTAMENTO EMISOR 
Subdirección Jurídica 
Departamento de Asesoría Jurídica 
CIRCULAR N°37 
318512.2025 GE 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS FECHA: 30 DE ABRIL DE 2025 
MATERIA 
Imparte 
instrucciones 
sobre 
las 
modificaciones incorporadas por la Ley N° 21.713 en el 
artículo 9° del Códi"
1059,resolucion,84,2025,2025-01-01,SUBDIRECCIÓN DE FISCALIZACIÓN,28544,28544,7,pdfs/resolucion/2025/resolucion_2025_0084.pdf,"SUBDIRECCIÓN DE FISCALIZACIÓN 
DEPARTAMENTO DE DISEÑO DE 
PROCEDIMIENTOS 
GE 328234 
FIJA PROCEDIMIENTO DE INSCRIPCIÓN EN EL 
RÉGIMEN DE TRIBUTACIÓN SIMPLIFICADA DEL 
PÁRRAFO 7° BIS DE LA LEY SOBRE IMPUESTO A 
LAS VENTAS Y SERVICIOS. 
SANTIAGO, 10 DE JULIO 2025 
RESOLUCIÓN EX. SII Nº84.- 
VISTOS: 
L"
1045,resolucion,70,2025,2025-06-19,SUBDIRECCIÓN DE FISCALIZACIÓN,28425,28425,10,pdfs/resolucion/2025/resolucion_2025_0070.pdf,"SUBDIRECCIÓN DE FISCALIZACIÓN 
DEPARTAMENTO DE ANÁLISIS DE RIESGOS 
INTERNACIONALES Y GRUPOS EMPRESARIALES 
 
 GE 327862 
ESTABLECE PROCEDIMIENTO DE REGISTRO DE 
EMPRESAS CERTIFICADORAS INDEPENDIENTES 
DE ACUERDO CON EL Nº 18 DEL ARTICULO 8° DEL 
CÓDIGO TRIBUTARIO. 
SANTIAGO, 19 DE JUNIO DE 2025. 
R"
1026,resolucion,51,2025,2025-04-24,SUBDIRECCIÓN DE ASISTENCIA AL,27624,27624,12,pdfs/resolucion/2025/resolucion_2025_0051.pdf,"1 
 
 
 
SUBDIRECCIÓN DE ASISTENCIA AL 
CONTRIBUYENTE 
GE00232002 
 
MATERIA: Aprueba Addendum al Convenio de Intercambio 
de Información y Colaboración entre el Banco Central de 
Chile y el Servicio de Impuestos Internos. 
SANTIAGO, 24 DE ABRIL DE 2025. 
RESOLUCIÓN EX. SII N°51.- 
VISTOS: Lo dispue"
1169,resolucion,195,2025,2025-12-23,SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE,27473,27473,9,pdfs/resolucion/2025/resolucion_2025_0195.pdf,"1 
 
 
 
SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE 
GE00352980 
 
 
MATERIA: Aprueba Convenio de Interoperabilidad y 
Prestación de Servicios de verificación de datos del 
Registro Civil y del Registro de Profesionales en línea 
en el marco de la Plataforma Integrada de Servicios 
Electrónicos del"
990,resolucion,15,2025,2025-01-30,SUBDIRECCIÓN DE ADMINISTRACIÓN,26157,26157,8,pdfs/resolucion/2025/resolucion_2025_0015.pdf,"SUBDIRECCIÓN DE ADMINISTRACIÓN 
DEPARTAMENTO DE ADQUISICIONES 
GE 00311698 
IDENTIFICA 
PERSONAL 
QUE 
SEÑALA 
EL 
ARTICULO 14 DEL DS N°661/2024 QUE APRUEBA 
REGLAMENTO DE COMPRAS PÚBLICAS. 
 
SANTIAGO, 30 DE ENERO DE 2025. 
 
RESOLUCION EXENTA SII N°15.- 
 
VISTOS: Lo dispuesto en el Artículo 7° le"
1095,resolucion,120,2025,2025-09-16,SUBDIRECCIÓN DE DESARROLLO DE PERSONAS,25995,25995,8,pdfs/resolucion/2025/resolucion_2025_0120.pdf,"SUBDIRECCIÓN DE DESARROLLO DE PERSONAS 
GE 264683 
 
REORGANIZA 
LAS 
UNIDADES 
QUE 
CONFORMAN EL 
DEPARTAMENTO 
SUBDIRECCIÓN 
DE 
DESARROLLO 
DE 
PERSONAS, 
ESTABLECE 
FUNCIONES 
Y 
ÁMBITOS 
DE 
COMPETENCIA. 
DEJA 
SIN 
EFECTO RESOLUCIÓN EXENTA SII Nº136, DE 
2021. 
 
SANTIAGO, 16 DE SEPTIEMBRE DE "
1077,resolucion,102,2025,2025-08-14,SUBDIRECCIÓN DE ASISTENCIA,25708,25708,7,pdfs/resolucion/2025/resolucion_2025_0102.pdf,"SUBDIRECCIÓN DE ASISTENCIA 
 AL CONTRIBUYENTE 
 GE00303888 
 
 
ESTABLECE CONDICIONES Y TÉRMINOS DE USO 
PARA 
QUE 
LOS 
ÓRGANOS 
DE 
LA 
ADMINISTRACIÓN DEL ESTADO QUE SE INDICAN, 
PUEDAN SOLICITAR E INTEGRAR LA CLAVE 
TRIBUTARIA SII EN SU SITIO WEB. 
 
SANTIAGO, 14 DE AGOSTO DE 2025 
 
 
 RESOLUCIÓ"
1118,resolucion,143,2025,2025-10-16,SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE,25347,25347,12,pdfs/resolucion/2025/resolucion_2025_0143.pdf,"1 
 
 
 
SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE 
GE00339784 
 
MATERIA: Aprueba Convenio de Intercambio de 
Información y Colaboración entre la Subsecretaría de 
Ciencia, Tecnología, Conocimiento e Innovación y el 
Servicio de Impuestos Internos. 
SANTIAGO, 16 DE OCTUBRE DE 2025 
RESOLUCIÓN EX."
1135,resolucion,160,2025,2025-11-12,SUBDIRECCIÓN DE ASISTENCIA AL,25309,25309,7,pdfs/resolucion/2025/resolucion_2025_0160.pdf,"SUBDIRECCIÓN DE ASISTENCIA AL 
CONTRIBUYENTE 
GE00347254 
 
 
 
 
 
 
 
 
MATERIA: REORGANIZA LAS UNIDADES 
QUE CONFORMAN EL DEPARTAMENTO 
SUBDIRECCIÓN 
DE 
ASISTENCIA 
AL 
CONTRIBUYENTE Y ESTABLECE SUS 
ÁMBITOS DE COMPETENCIA. DEJA SIN 
EFECTO LA RESOLUCIÓN EXENTA SII N° 
128 DE 2024. 
 
SANTIAGO, "
975,circular,1,2025,2025-01-02,Circular N° 1 del 02 de Enero del 2025,24286,24286,8,pdfs/circular/2025/circular_2025_0001.pdf,"DEPARTAMENTO EMISOR: 
Subdirección Jurídica 
Departamento de Asesoría Jurídica 
CIRCULAR Nº01.- 
305745.2024 GE 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 02 DE ENERO DE 2025 
MATERIA: Imparte instrucciones sobre normas del 
Código Tributario en materia de aplicación de reajustes 
e intere"
1003,resolucion,28,2025,2025-03-06,SUBDIRECCIÓN DE FISCALIZACIÓN,23988,23988,7,pdfs/resolucion/2025/resolucion_2025_0028.pdf,"SUBDIRECCIÓN DE FISCALIZACIÓN 
DEPARTAMENTO DE ANÁLISIS DE RIESGOS 
INTERNACIONALES 
Y GRUPOS EMPRESARIALES 
GE 308105 
FIJA PROCEDIMIENTO PARA LA SUSCRIPCIÓN DE 
ACUERDOS 
ANTICIPADOS 
DE 
PRECIOS 
DE 
TRANSFERENCIA, CONFORME AL N° 7 DEL 
ARTÍCULO 41 E DE LA LEY SOBRE IMPUESTO A 
LA RENTA. DEJA SIN"
1029,resolucion,54,2025,2025-04-30,SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE,22897,22897,8,pdfs/resolucion/2025/resolucion_2025_0054.pdf,"SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE 
OFICINA DE OPERACIONES 
GE00321137 
MAT.: Individualiza a las personas que, en 
razón de su función o cargo, tienen atribuciones 
decisorias relevantes o influyen decisivamente 
en quienes tengan dichas atribuciones, conforme 
lo dispuesto en el Art. 3° i"
1017,resolucion,42,2025,2025-04-03,SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE,22628,22628,6,pdfs/resolucion/2025/resolucion_2025_0042.pdf,"SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE 
DEPARTAMENTO DE CICLO DE VIDA 
GE318919 
 
FIJA PROCEDIMIENTO SIMPLIFICADO PARA 
OTORGAR RUT A CONTRIBUYENTES NO 
DOMICILIADOS NI RESIDENTES EN CHILE 
 
SANTIAGO, 03 DE ABRIL DE 2025 
 
RESOLUCIÓN EX. SII N°42.- 
 
VISTOS: Lo dispuesto en los artículos 6°"
1157,resolucion,182,2025,2025-12-15,SUBDIRECCIÓN DE AVALUACIONES,22080,22080,11,pdfs/resolucion/2025/resolucion_2025_0182.pdf,"SUBDIRECCIÓN DE AVALUACIONES 
DEPARTAMENTO DE TASACIONES 
GE00354853 
COMPLEMENTA 
LISTADO 
ANEXO 
DE 
LA 
RESOLUCIÓN EX. N° 7 DE 2025 
 
SANTIAGO, 15 DE DICIEMBRE DE 2025 
 
RESOLUCIÓN EX. SII N°_____182_______ 
 
VISTOS: 
 
Lo dispuesto en el artículo 42 de la Ley Orgánica del 
Servicio de Impuest"
1022,resolucion,47,2025,2025-04-10,SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE,21712,21712,9,pdfs/resolucion/2025/resolucion_2025_0047.pdf,"1 
 
 
 
SUBDIRECCIÓN DE ASISTENCIA AL CONTRIBUYENTE 
GE00315465 
 
MATERIA: Aprueba Convenio de Intercambio de 
Información y Colaboración entre la Subsecretaría de 
Hacienda y el Servicio de Impuestos Internos. 
SANTIAGO, 10 DE ABRIL DE 2025 
RESOLUCIÓN EX. SII N°47.- 
 
VISTOS: Lo dispuesto en lo"
